,$\sigma ($$\bar{x}$$)$,$range ($$\bar{x}$$)$,$IQR ($$\bar{x}$$)$,$\sigma ($$\sigma$$)$,$range ($$\sigma$$)$,$IQR ($$\sigma$$)$,$\sigma ($min$)$,$range ($min$)$,$IQR ($min$)$,$\sigma ($$x_{10}$$)$,$range ($$x_{10}$$)$,$IQR ($$x_{10}$$)$,$\sigma ($$x_{20}$$)$,$range ($$x_{20}$$)$,$IQR ($$x_{20}$$)$,$\sigma ($$x_{30}$$)$,$range ($$x_{30}$$)$,$IQR ($$x_{30}$$)$,$\sigma ($$x_{40}$$)$,$range ($$x_{40}$$)$,$IQR ($$x_{40}$$)$,$\sigma ($median$)$,$range ($median$)$,$IQR ($median$)$,$\sigma ($$x_{60}$$)$,$range ($$x_{60}$$)$,$IQR ($$x_{60}$$)$,$\sigma ($$x_{70}$$)$,$range ($$x_{70}$$)$,$IQR ($$x_{70}$$)$,$\sigma ($$x_{80}$$)$,$range ($$x_{80}$$)$,$IQR ($$x_{80}$$)$,$\sigma ($$x_{90}$$)$,$range ($$x_{90}$$)$,$IQR ($$x_{90}$$)$,$\sigma ($max$)$,$range ($max$)$,$IQR ($max$)$,$\sigma ($$IQR$$)$,$range ($$IQR$$)$,$IQR ($$IQR$$)$,$\sigma ($$CV$$)$,$range ($$CV$$)$,$IQR ($$CV$$)$,$\sigma ($$\overline{\Delta x}$$)$,$range ($$\overline{\Delta x}$$)$,$IQR ($$\overline{\Delta x}$$)$,$\sigma ($$max(\Delta x)$$)$,$range ($$max(\Delta x)$$)$,$IQR ($$max(\Delta x)$$)$,$\sigma ($$\sigma(\Delta x)$$)$,$range ($$\sigma(\Delta x)$$)$,$IQR ($$\sigma(\Delta x)$$)$,$\sigma ($$\gamma_{1}$$)$,$range ($$\gamma_{1}$$)$,$IQR ($$\gamma_{1}$$)$,$\sigma ($$Kurt[X]$$)$,$range ($$Kurt[X]$$)$,$IQR ($$Kurt[X]$$)$,$\sigma ($$R_{XX}$$)$,$range ($$R_{XX}$$)$,$IQR ($$R_{XX}$$)$,$||X_{train}||$,$||x_{train}^{i}||$,$||X_{test}||$,$||x_{test}^{i}||$,$||Y_{C}||$,$min(||I_{c}||)$,$max(||I_{c}||)$,$mean(||I_{c}||)$,$std(||I_{c}||)$
PickupGestureWiimoteZ,0.14710819111969944,0.2623448671963395,0.03818942386849971,0.18059443018160778,0.23905480252911532,0.17412829188715923,0.12477465766674528,0.1985781477823354,0.15665501817040342,0.1362930989111222,0.2606142208974267,0.1319735275146688,0.16453457842309538,0.3301555309713677,0.09506727095063379,0.16939640009423695,0.3126852409310834,0.12452454840119452,0.16534037676954969,0.2975283932945799,0.09426247288808962,0.16029058854340883,0.28483903957461715,0.04674014640405595,0.1612737641352077,0.295682909663349,0.03800972614661739,0.1414974328245952,0.2724038712523286,0.012193896813519558,0.1459508814887502,0.27862457697793064,0.045553046970884886,0.17685015647496707,0.3220320933329906,0.07993975737897809,0.23968890457146483,0.3965513017076515,0.21988123530506526,0.23809884648168686,0.3772105260435905,0.22604419149412633,0.12771095098829924,0.10497786480644655,0.17363847304056573,0.08050805025543582,0.14970076139078542,0.03079157411521837,0.1707144421293023,0.18298209257892187,0.21697597623836484,0.08628434812196446,0.11319008287864327,0.44671839456744866,0.08503054091807129,0.11054759828339024,0.10377695455634424,0.014394262698140018,0.01871188692807428,0.021692699006188972,0.033431763434621065,0.028635382294350947,0.07556725133954807,0.0038159371492704824,0.10922587486744433,0.0017878426698450535,0.08907741251325557,0.13793103448275862,0.0022535211267605635,0.0016632016632016633,0.002201430930104568,0.0
PigAirwayPressure,0.14021471390269846,0.41112060457683214,0.1666748583142367,0.4024904004326596,1.0,0.23315936558048678,0.10467041927726244,0.21622127801173233,0.17612829697354693,0.09512748217612838,0.19056802888255997,0.1746098340881702,0.09330055573915662,0.19990216705159392,0.17641196743861678,0.09306949061945494,0.20558075797313857,0.17319160698738942,0.09491943008548255,0.21811830569923124,0.16670475183578262,0.10125726092226384,0.24586118782985691,0.15452229864942532,0.1349413137183827,0.36399176202176053,0.17530672709429426,0.18491133091112189,0.5228654322396634,0.2088329998609024,0.2328661771978276,0.6854981229191609,0.21505360497119136,0.28248722783770824,0.8685474708607296,0.2267852791925985,0.3578652783008442,1.0,0.23369532420807845,0.34947962500292795,0.8086076130601935,0.3336651748086657,0.3925607519861312,0.5717975554114613,0.37537890906353877,0.006014944883331398,0.01485025474323377,0.008966627837573574,0.011296728993765244,0.028435122920101766,0.009370690969426018,0.010588705370793428,0.026689275524399977,0.04812281105255946,0.09476871273435213,0.20791010940565136,0.11508028807776212,0.007064931168632067,0.01326424358433308,0.010590808098673852,0.5834291632258783,0.8685550499945159,0.00045058229389721303,0.009876543209876543,0.7016613644397314,0.011203814064362336,0.7016613644397314,0.8620689655172413,0.0005633802816901409,0.0004158004158004158,0.000550357732526142,0.0
PigArtPressure,0.18008861604916795,0.39402052741875504,0.2531427028976097,0.18216656588221752,0.4498300527007763,0.1481653480375958,0.1608750937334482,0.3923925339698228,0.2121248402716912,0.158584674852771,0.3636928376261632,0.20957265113013926,0.1679735679239948,0.3808243498730508,0.23391654254207667,0.17633045498721475,0.3940009486702213,0.25062702576245044,0.18215084123040198,0.397466031384537,0.27412648893074393,0.18935685134198021,0.3982505683883638,0.28288572447051447,0.18802832828860655,0.3914276497466791,0.2919717029018376,0.18779430950468717,0.4356964268500374,0.29291423981019615,0.19701774405672298,0.509990647380722,0.2730754285206581,0.21447483183457217,0.5827374210484763,0.23540274572529085,0.237024493062934,0.5989001344162133,0.3198148145849825,0.15236309265866924,0.4389924441710913,0.13142762578434902,0.10339390763537756,0.1614019328697301,0.09217569601717616,0.002896818414819599,0.008626953111886682,0.004076031989632445,0.11938675061319076,0.2161561208130858,0.04421585543353782,0.028251240402944945,0.06623086749667322,0.08294344679984247,0.0619478230202396,0.1404181576472565,0.07430600846815785,0.0016116516164701546,0.0035885893864052833,0.00230606638115416,0.004493479773686592,0.006695865413134797,0.0067465827044301,0.009876543209876543,0.7016613644397314,0.011203814064362336,0.7016613644397314,0.8620689655172413,0.0005633802816901409,0.0004158004158004158,0.000550357732526142,0.0
PigCVP,0.02452518941848338,0.060566473849160564,0.03491612137175108,0.04261339497153728,0.10069789958268976,0.019928984251392265,0.09704921178864422,0.34496869046910844,0.027163602958470118,0.02498721888743419,0.07348313479822685,0.02681430935990692,0.024296938656850103,0.06499392032950711,0.0321611177088355,0.02465998753069872,0.06184191049222341,0.0349443599775332,0.025033527761113512,0.062303740478294324,0.03614439577884666,0.02540829070659612,0.06244773819402212,0.035652574214675534,0.025632868795259067,0.06207363892630086,0.036887555419333445,0.025337079231325672,0.06222575083027603,0.03465448316521021,0.024879832669993978,0.06096459636071168,0.03488974760937507,0.02486062524118359,0.05878486213815645,0.03566811983213501,0.09098870577264741,0.24544890018439994,0.05737603924555823,0.011696605371051431,0.023017576247712456,0.013565508529982591,0.023359122463782363,0.03535508272405608,0.013804228969842635,0.00031182677070419655,0.0008076454468568569,0.00033695384682563763,0.13291971065599026,0.30869232775752453,0.007648906368681928,0.025380438023118512,0.06650400897884536,0.01765506407636143,0.08536451098039795,0.18698559022800668,0.09843565749802774,0.019767607385092527,0.051708476084334536,0.005537197876331564,0.022900052116271396,0.03578428621862336,0.012184682740226481,0.009876543209876543,0.7016613644397314,0.011203814064362336,0.7016613644397314,0.8620689655172413,0.0005633802816901409,0.0004158004158004158,0.000550357732526142,0.0
Plane,1.993565881892843e-10,3.374196272237935e-10,1.5409786722219395e-10,1.7134657888231111e-09,2.41666546838653e-09,9.596958389451846e-10,0.09570854601138065,0.13559391840490367,0.10135723293777366,0.025109404027059336,0.043264749003612275,0.017824248933481668,0.03970684557857073,0.0606413350222917,0.042790177361505415,0.02924870702577391,0.0401822905194218,0.0416891832829606,0.025096912336500726,0.032821875566161056,0.031478383771852116,0.01967467308123791,0.02500813544744747,0.032897550398378904,0.01645560420862962,0.024093366955247154,0.019291547987366455,0.027201844811307562,0.04477508769079144,0.018390290526453718,0.03735408188318634,0.05193860833913594,0.0587590988750432,0.02937628709073347,0.04632040797577895,0.02711464455260856,0.05371955914915765,0.0825734639853541,0.04507868818668391,0.09644740016694064,0.12127992210116785,0.07405561691236973,1.429990482280409e-09,1.3021900845789497e-09,9.171446327444509e-10,8.827047598873442e-05,0.00011978296527612575,0.0001509951804992688,0.04967335587630913,0.048858928569016004,0.06921976493415065,0.08813709964104008,0.10140958422442628,0.3380991015129274,0.048077087880691004,0.05800466101179064,0.04380103263326231,0.0029042804718343853,0.004169763051913227,0.0035795219016982343,0.016473179016033894,0.013309747060707141,0.02561523913020677,0.009988776655443322,0.04559915164369035,0.005065554231227652,0.04559915164369035,0.08620689655172414,0.004507042253521127,0.0079002079002079,0.007705008255365988,0.004595485373760342
PowerCons,0.15094943986138723,0.11135697139186695,0.11135697139186697,0.3865917212555639,0.2403022764221995,0.17933529129546794,0.014674066859998548,0.010817739105268712,0.010817739105268719,0.029607718748200364,0.0218119438024613,0.02181194380246137,0.04163007048754664,0.03067258675779161,0.030672586757791623,0.07651490205529123,0.05636425722086671,0.056364257220866736,0.1231340660631808,0.09070857000803761,0.09070857000803764,0.16136763274561208,0.1189322750227567,0.11893227502275673,0.18242868025551093,0.1346358983207804,0.1346358983207804,0.200551989580366,0.14812920560419876,0.14812920560419873,0.23455284856998582,0.1734044175470665,0.17340441754706656,0.2809950566163571,0.20764120934334945,0.20749123240780842,0.34181792864641924,0.2329445154660389,0.2496069826682306,0.34814460859101193,0.2392408699594755,0.17090394660706845,0.3392239385107924,0.13423794771637926,0.21182970852511132,0.005507660188639807,0.004165672040216952,0.004165672040216952,0.23434307370106897,0.11434933241412767,0.17829457511212066,0.17301687046721334,0.09888579026056024,0.4647332317217355,0.12538886094000787,0.07303884430509897,0.08786953282750123,0.01224148590820447,0.00865669677775804,0.008656696777758042,0.04845622196546062,0.01957929961837359,0.05609454759078286,0.01840628507295174,0.04559915164369035,0.009535160905840286,0.04559915164369035,0.0,0.05014084507042253,0.03700623700623701,0.04898183819482664,0.0
ProximalPhalanxOutlineAgeGroup,1.3175705579831424e-10,1.3510300004884233e-10,1.351028700227125e-10,6.242955674767995e-10,4.997219430585979e-10,3.729374005400527e-10,0.08570916587926823,0.08266109736563687,0.08266109736563686,0.027494945086808976,0.025845186784248516,0.025845186784248565,0.047675326770517425,0.0467218114044392,0.04672181140443918,0.0941146563354121,0.08503908968398798,0.08503908968398793,0.026638516874910426,0.02771112825134346,0.027711128251343333,0.061013915005325416,0.058925121595686844,0.058925121595686844,0.04528396521129637,0.045669054437395704,0.045669054437395704,0.01886600192106361,0.01845405430040189,0.01845405430040201,0.011485717488295761,0.012037604396980817,0.012037604396980818,0.020745822068363805,0.018809297295749008,0.018795711549562045,0.030953886539210367,0.026033713495292637,0.027895898987828294,0.16706432417530065,0.1410442481798695,0.10075627406073938,5.322915743020742e-10,2.9944175612663495e-10,4.725240930326692e-10,0.08112710956821512,0.08452337882777153,0.08452337882777153,0.04073214375016098,0.028073101157751367,0.043771848399374313,0.05732656626692773,0.04632111611663626,0.21769520103059767,0.014984045707381967,0.011105631062029622,0.013360652437199142,0.0006220941513411379,0.0005746167466980227,0.0005746167466980236,0.006769616674554298,0.0038469851138781723,0.011022569685377102,0.0430976430976431,0.022976316719688937,0.01102502979737783,0.022976316719688937,0.017241379310344827,0.04,0.07817047817047817,0.07283067327095946,0.07580168462535423
ProximalPhalanxOutlineCorrect,2.3006404295450604e-10,1.6972063674504276e-10,1.6972050671891296e-10,1.4814289421491322e-09,9.20844207423923e-10,6.872169199661358e-10,0.038757865767104736,0.028572343587209604,0.028572343587209635,0.008216404001854536,0.006053007456295919,0.006053007456296,0.027025474421347517,0.019912077955938887,0.01991207795593889,0.04442465745720174,0.032725165328672826,0.0327251653286729,0.015351482476238727,0.011308901487981058,0.01130890148798106,0.034335553922664436,0.0253062245055464,0.0253062245055464,0.02690863307097876,0.01985909222728175,0.01985909222728188,0.014089878739649661,0.01040689024891191,0.010406890248911648,0.004091665961884805,0.00302495986402863,0.0030249598640286306,0.013980238103643964,0.010330692581228942,0.010323230836904328,0.009809784499008885,0.006685241777682344,0.007163435572614451,0.09041546185608813,0.06213243927511089,0.044384887441009414,1.4052829837590495e-09,5.560996211786541e-10,8.775343257630586e-10,0.04990212313305135,0.037743047312828744,0.03774304731282875,0.022695772598992397,0.011074560064139814,0.017267560199114268,0.037852768407791004,0.021634311772294475,0.10167470573397486,0.009371173811118126,0.005458696249531738,0.0065670958221898165,0.00035438205246280177,0.0002506050323183344,0.0002506050323183325,0.004497515394334615,0.0018165662923539958,0.005205562134688496,0.06554433221099888,0.022976316719688937,0.016150178784266986,0.022976316719688937,0.0,0.10873239436619718,0.1683991683991684,0.16455696202531644,0.19356243655207808
ProximalPhalanxTW,4.995243307113195e-10,6.845659891141834e-10,2.8069143723172473e-10,2.7062053208940132e-09,3.6613685051600313e-09,8.936402848482677e-10,0.07817994752728645,0.11283483471862567,0.06595728195234456,0.022024287882427798,0.02872657691113071,0.01939559345101129,0.04143483935382835,0.057884616074069466,0.04549619465916786,0.07883782435363251,0.10742716378513088,0.0630198985537427,0.023512588872215995,0.02900647631175841,0.0378615500757324,0.04998919470331931,0.06842590864087822,0.04425468886959657,0.04349754654738022,0.06347194644851444,0.041471482701295,0.01791748033998765,0.02677904322114239,0.0160037690974086,0.011763525034880835,0.017935501983292895,0.01271205357958698,0.019102444173092644,0.02439525319034282,0.024518508757718622,0.025375656756869282,0.034745700489507626,0.024456337581849327,0.1331670813955039,0.17516350539332348,0.07938762670573526,2.6468606738268833e-09,2.2192902501817934e-09,9.597653432312034e-10,0.08269105980279055,0.12386341881502556,0.08614068504012358,0.07180607080176729,0.07082314151323575,0.08192247390106257,0.07573238456407562,0.0827152810398632,0.368829947955906,0.01239179723364992,0.013354296233688166,0.012657895029194767,0.0005574960380871464,0.0007603892864187221,0.0005724288999832318,0.009300880247366501,0.00712246294462545,0.019920962951452945,0.0430976430976431,0.022976316719688937,0.01102502979737783,0.022976316719688937,0.06896551724137931,0.008450704225352112,0.07442827442827443,0.03614015776921666,0.08550047129481318
RefrigerationDevices,4.43951968496371e-11,4.233683293158928e-11,4.233676791852438e-11,1.3877959995461088e-10,1.2371664095477155e-10,9.232859019468371e-11,0.04129290480801764,0.04238488399666667,0.04238488399666667,0.03280907704736375,0.03389572789243315,0.03389572789243321,0.03135440981188708,0.03083856779883591,0.030838567798835915,0.019219448422401295,0.017894932996585993,0.01789493299658613,0.013348466475315216,0.013039243440518973,0.013039243440518909,0.011018916897712417,0.01149497038288308,0.011494970382883078,0.056051565697718624,0.05187983120373856,0.05187983120373849,0.08198210530025667,0.07976234763037131,0.0797623476303713,0.054502694709370886,0.05445489849651234,0.05445489849651248,0.04659592292259974,0.047472776301949474,0.047438487243751805,0.027018952980553127,0.024300043535377333,0.026038220017489157,0.22324761519751543,0.2129205795953925,0.15210180172342996,6.124141828257306e-11,3.551671559008654e-11,5.604600050806492e-11,0.0011382793140222683,0.0011754134534950704,0.0011754134534950706,0.08150824220841944,0.0560632472043807,0.08741435239438161,0.07546532582377247,0.06031310020660581,0.2834532838370014,0.1251702926049421,0.10276229356822866,0.12362838998935818,0.005260104612895842,0.005200171760616541,0.005200171760616542,0.14495613722441972,0.08253870138741544,0.23646881894551364,0.040291806958473626,0.2492046659597031,0.021156138259833136,0.2492046659597031,0.017241379310344827,0.06985915492957746,0.05155925155925156,0.0682443588332416,0.0
Rock,0.37735194866955635,0.4131367842042377,0.5316946563640439,1.0,0.8886574325400299,1.0,0.01989519145775556,0.023563839259675375,0.022064346928695064,0.06334973216043464,0.07348955337321895,0.042930732946245255,0.12271812584561066,0.13293303597075976,0.06887008885276627,0.25491855990705714,0.28793480843886754,0.2868222621264104,0.3325766329704332,0.3757252329876593,0.416312611763407,0.3919331862395876,0.43701817473621296,0.5190820461948946,0.4756688765017394,0.5163816290294104,0.6790747410682135,0.5661614255376206,0.6230875183775266,0.8055472451583001,0.6325987331240713,0.6872382368564712,0.9461876664085568,0.6463343106813613,0.6961409862688042,1.0,0.6597371323332417,0.6642818532036051,1.0,0.9791106860313961,0.9853013299850517,1.0,0.27222809591180014,0.16118501071261193,0.3078683612693522,0.006480770593376967,0.007369788520976732,0.005427737127132047,0.09227395534933475,0.06959818438898409,0.11284003287791486,0.03151830210408201,0.02761075606175531,0.1453450203397261,0.14207248119015145,0.13072291509368475,0.14733457986452564,0.012509940371168803,0.013166172446211733,0.009396106677392269,0.00028057486234011784,0.00019277681470458456,0.0003597328626963069,0.0004489337822671156,1.0,0.0017878426698450535,1.0,0.034482758620689655,0.0022535211267605635,0.0016632016632016633,0.002201430930104568,0.0
ScreenType,3.716858427002478e-11,3.8269583084587657e-11,3.826955057805521e-11,1.1472515596674806e-10,1.0443781497577014e-10,7.794100866696076e-11,0.007137435362355118,0.007275199970334849,0.007275199970334833,0.004966259291553772,0.005170692714695725,0.005170692714695805,0.0064078863589600524,0.0064474950694801475,0.006447495069480166,0.0042736412272678555,0.00408210840037634,0.004082108400376323,0.0035495103590153826,0.0033876272006714775,0.0033876272006714454,0.0021298912620013725,0.002197035225221505,0.002197035225221504,0.003966416112326617,0.004016220199689836,0.004016220199689852,0.0019984974099302635,0.0021864441620591687,0.0021864441620591825,0.015764426992527197,0.016215845488521306,0.016215845488521306,0.017026094124406338,0.01780987274903971,0.017797008876084236,0.054278666259796465,0.05235166180500522,0.05609636404047501,0.02556424070886923,0.021941689644843134,0.015674250625181012,3.331469723895303e-10,1.791268355643822e-10,2.826651523419799e-10,0.00025039460352049066,0.00025080409637355235,0.0002508040963735524,0.0719242216739733,0.04972212487924327,0.07752721368683052,0.049848060642519856,0.04006416941857116,0.18828944867689237,0.19724993817865494,0.16241008323959097,0.1953877868210214,0.07135128252160426,0.0711534061723602,0.0711534061723602,0.19963242945016388,0.11383129391505203,0.32611990230044446,0.040291806958473626,0.2492046659597031,0.021156138259833136,0.2492046659597031,0.017241379310344827,0.06985915492957746,0.05155925155925156,0.0682443588332416,0.0
